Region_Name,state_name,lat,lng,population,density,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Kennebec County, ME",Maine,44.191,-69.7921,5688,140,3.5,3.8,4.3,5.1,4.8,5,4.4,4.6,5.3,7.6,7.6,7.5,7.2,6.2,5.4,4.2,3.6,3.2,3
"Kenosha County, WI",Wisconsin,42.5707,-88.1044,2978,396,4.2,5.3,6.1,6.3,5.8,5.7,5.4,5.2,5.5,10.4,10.3,9,8.2,7.7,6.1,5.1,4.7,3.9,3.5
"Kent County, DE",Delaware,38.8699,-75.579,115,610,4,3.7,4,4.3,3.5,3.7,3.2,3.4,4.9,8.1,8.9,8.2,7.9,7.3,6.4,5.4,4.9,5,4.3
"Kent County, MD",Maryland,39.3425,-75.8787,581,622,3.9,4.1,4.4,4.9,4.3,4.2,3.9,3.5,4.7,7.6,8.8,8.1,7.6,7.2,6.5,5.4,4.9,4.5,4.6
"Kent County, MI",Michigan,42.8909,-85.7066,75938,1190,3.2,4.8,6.2,7.3,6.6,5.8,5.9,5.9,6.7,11,10.1,8.2,6.8,6.3,4.9,3.8,3.5,3.5,3.1
"Kent County, RI",Rhode Island,41.6988,-71.7339,753,47,3.9,4.2,4.7,5,4.9,4.8,4.7,5,7.4,10.5,11.1,10.6,9.9,8.7,7.2,5.5,4.7,4.1,3.7
"Kent County, TX",Texas,33.2502,-100.5748,504,114,3.7,3.2,4.1,4.8,4.5,4.2,4,3.3,4.1,5.2,4.7,4.7,3.9,3.9,3.4,2.6,2.9,2.5,2.5
"Kenton County, KY",Kentucky,38.9949,-84.6017,8644,1270,3.2,4.2,4.3,4.8,4.6,5,5,4.8,5.9,9.9,9.8,8.9,7.4,7,5.5,4.5,4.2,4,3.4
"Keokuk County, IA",Iowa,41.3651,-91.9533,955,477,3.2,4,4.5,4.6,4.8,4.8,4.1,4.2,4.6,8,6.5,6.1,5.5,5.1,4.4,4.3,4.3,3.6,2.9
"Kern County, CA",California,35.6411,-118.4047,808,359,8.3,8.6,9.7,10.3,9.9,8.4,7.6,8.2,9.8,14.1,15.7,14.8,13.2,11.8,10.4,10.2,10.4,9.2,8
"Kerr County, TX",Texas,30.0772,-99.2381,1854,508,3.8,4.3,5.1,5.2,4.7,4.1,4,3.4,3.9,5.8,6.7,6.7,5.9,5.5,4.4,3.7,3.6,3.4,3.3
"Kershaw County, SC",South Carolina,34.4143,-80.3487,347,121,3.9,5.2,5.9,6.5,6.2,6.5,6.3,5.4,6.6,10.6,11.5,11,9.5,7.8,6.5,6,5.2,4.5,3.7
"Kewaunee County, WI",Wisconsin,44.4607,-87.5133,2547,313,2.8,3.9,5.1,5.9,4.5,4.5,4.5,4.6,4.5,7.8,8.2,7.4,6.5,6.4,5.1,4.1,3.7,3.1,2.8
"Keweenaw County, MI",Michigan,47.2984,-88.397,142,804,6.3,8.1,9,10.3,11.4,10.6,10.3,10.9,10.7,14.1,15,13.7,12.7,13.5,11,9.2,8.6,8.7,7
"Keya Paha County, NE",Nebraska,42.8249,-99.7475,231,134,2.4,2.5,3.8,3.4,3.2,3.3,3,3.6,4.8,4.7,3.6,2.9,3.1,3.4,2.8,2.1,2.2,2.4,2.2
"Kidder County, ND",North Dakota,47.1421,-99.7812,48,107,4.6,5.2,5.9,6,6,4.9,4.7,4.8,4.2,4.7,5.3,5.2,5.1,4.7,3.9,3.7,3.8,3.6,4.6
"Kimball County, NE",Nebraska,41.2342,-103.4867,241,423,2.5,2.5,2.6,2.8,2.9,2.9,2.7,2.8,3.4,4.8,4.7,3.6,3.3,3.3,2.5,3.6,4.1,2.9,2.7
"Kimble County, TX",Texas,30.4906,-99.7725,2440,412,3.5,3.3,4.1,4.5,4.3,4.1,3.8,3.3,3.7,5.3,6,6.2,4.9,4.9,3.9,3.6,3.8,3.6,3.1
"King and Queen County, VA",Virginia,37.6683,-76.8782,108,33,2.6,3.3,4.4,4.6,3.9,4,3.4,3.5,4.6,8,8.1,7.4,6.6,6.1,5.8,4.8,4.2,3.6,3.1
"King County, TX",Texas,33.6216,-100.329,184,39,3.2,3.1,3,3.6,3.4,4,4.5,4.4,4.4,5.3,4.3,3.9,4.4,4.5,4.1,3.5,3.9,3.9,4.1
"King County, WA",Washington,47.4122,-122.4726,9635,100,3.7,4.8,6.2,6.1,5,4.4,3.7,3.2,3.9,8,9,7.9,6.3,5.1,4.7,4.3,3.9,3.7,3.4
"King George County, VA",Virginia,38.3282,-77.2423,614,818,2,2.5,3.2,3.2,3.2,3.4,3.4,3.5,5.1,7.6,7.4,7,6.5,5.8,5.4,4.8,4.3,4,3.1
"King William County, VA",Virginia,37.7458,-77.1315,1304,104,1.9,2.9,3.7,3.6,3.5,3.5,2.8,2.7,3.7,7,7.5,6.9,6.3,5.7,5.2,4.2,3.8,3.5,2.9
"Kingfisher County, OK",Oklahoma,35.9814,-97.9106,472,587,2.2,2.4,3.2,3.3,3.2,3.2,2.7,2.7,2.4,4.4,5.1,3.9,3.3,3.4,3.1,3.1,3.3,2.8,2.3
"Kingman County, KS",Kansas,37.6447,-98.4311,452,373,3.5,3.6,4.7,5.3,4.7,4.2,3.7,3.4,3.3,5.6,6.9,6.4,6.2,5.4,4,4.3,4.4,3.7,3.2
"Kings County, CA",California,36.303,-119.637,1881,1634,10.1,10.7,11.7,11.9,11,9.5,8.5,8.7,10.6,14.3,16.1,15.9,14.9,13.4,11.9,10.5,10,8.9,7.8
"Kings County, NY",New York,40.6501,-73.9496,2629150,14606,6.3,6.4,8.6,9.1,7.7,6.2,5.4,5.5,6,9.9,9.9,9.6,9.8,9.3,7.6,5.9,5.3,4.6,4.2
"Kingsbury County, SD",South Dakota,44.3862,-97.5498,1067,355,2.5,3.2,3.2,3.7,4,3.9,3.3,2.9,3.3,5.3,5.4,4.4,3.6,3.2,3,3,2.6,3.2,3
"Kinney County, TX",Texas,29.1733,-100.4112,98,157,7.4,6.8,8,7.7,6.4,6,5.7,4.7,5.2,7.8,11.2,10.1,8.8,9.6,7.2,6.4,5.8,5.5,4.9
"Kiowa County, CO",Colorado,38.4464,-102.4412,27,88,3.1,2.8,4,5.1,5.1,4.1,3.4,2.6,3.8,4.3,6.4,5,4.6,4.4,3.4,2.6,2,1.8,1.8
"Kiowa County, KS",Kansas,37.6175,-99.1058,677,530,2.7,3.2,3.8,3.2,3.5,3.5,2.9,4.7,3.4,3.5,5.2,4.3,3.8,3.4,3.3,3,2.8,2.5,2.4
"Kiowa County, OK",Oklahoma,34.8662,-98.8759,15,11,2.8,3.3,3.8,4.8,4.6,4.6,4.7,4.4,3.8,6.2,6,5.2,4.7,4.9,4.1,4.7,5.3,5.4,4.2
"Kit Carson County, CO",Colorado,39.3038,-102.4234,234,557,2.6,2.5,3.2,4.3,3.5,3.4,3,2.7,3.4,3.9,4.6,4.7,4.4,3.9,3,2.4,2.1,1.8,2.1
"Kitsap County, WA",Washington,47.5508,-122.6655,3154,1978,5.6,6.3,6.8,6.8,5.9,5.3,5.1,4.9,5.3,7.8,8.6,8.4,7.9,7.2,6.1,5.6,5.5,4.9,4.7
"Kittitas County, WA",Washington,47.2507,-121.0989,947,84,6.1,7,7.3,7.7,7,6.2,5.7,5.4,6.3,9.1,9.8,9.3,8.8,7.8,6.9,6.3,5.9,5.3,5.2
"Kittson County, MN",Minnesota,48.8577,-96.8019,331,54,5.6,5.2,5.9,7.5,6.7,5.2,5.4,5.7,5.6,7.2,7.5,6.8,5.8,6,4.9,4.6,4.5,3.8,3.1
"Klamath County, OR",Oregon,42.4419,-121.2716,0,0,7.4,8.6,9,9.8,9.4,7.7,6.7,6.9,9.2,14.1,12.9,12,11.7,10.8,9.4,7.8,6.7,5.9,6.2
"Kleberg County, TX",Texas,27.5095,-97.861,25286,711,5,5,6.3,6.1,5.5,5.2,4.5,4.1,4.2,6.7,8.4,8,6.9,6.5,5.5,5.9,6.7,5.9,5.2
"Klickitat County, WA",Washington,45.6599,-120.9698,438,131,8.4,11.8,11.6,12,9.5,8.2,7.8,7.5,8.1,10.4,12.2,11.9,10.3,9.5,7.8,7.3,6.8,5.9,5.7
"Knott County, KY",Kentucky,37.335,-82.9819,712,88,7.3,6.8,6.8,6.5,6.2,6.9,7,6.9,6.8,10.6,13.5,11.8,13.8,15.4,11.1,10,11.4,8.4,6.9
"Knox County, IL",Illinois,41.1093,-90.3988,211,260,4.5,5.5,6.9,7.7,7.7,7.3,5.2,5,6.4,9.6,9.6,8.8,8.3,8.9,6.9,6.1,6.1,5.1,5
"Knox County, IN",Indiana,38.7991,-87.4604,172,42,3.8,3.8,4.4,4.4,4.7,5.1,4.7,4,5,7.4,8.2,7.4,7.1,6.7,5.2,4.6,4.4,3.4,3.3
"Knox County, KY",Kentucky,36.8667,-83.8849,6178,451,5.7,6.4,7,7.6,6.5,6.4,6.8,6.7,7.6,11.6,13.5,13.3,12.8,12.9,9.9,8.2,8,7.6,6.2
"Knox County, ME",Maine,44.1274,-69.1369,8642,216,2.8,3.1,3.3,4.2,3.7,4.2,4.2,4.4,5.3,7.9,7.4,7.4,7,6,5.2,4.1,3.6,3.2,3
"Knox County, MO",Missouri,40.149,-92.3034,158,183,3.7,4.4,4.5,4.5,4.2,3.9,3.9,3.8,4.7,6,7.8,7.2,5.6,5.5,4.6,3.9,3.6,3.3,3
"Knox County, NE",Nebraska,42.8386,-97.8495,341,233,3.8,3.7,3.4,3.5,3.5,3.4,3,3,3.2,3.6,4.2,3.9,3.4,3.5,3.1,3.2,3.1,3.5,3.1
"Knox County, OH",Ohio,40.4784,-82.5485,2498,486,4.3,4.2,5.5,6.5,6.1,5.8,5.1,5.4,6.4,9.8,9.7,8.7,7,6.9,5.3,4.6,4.6,4.5,4.3
"Knox County, TN",Tennessee,36.0673,-83.765,2379,131,3.1,3.3,3.6,3.9,3.9,4.2,3.9,3.4,5,8.1,7.4,6.9,6.1,6.3,5.4,4.7,4,3.2,3
"Knox County, TX",Texas,33.468,-99.5236,203,54,4.6,4.3,5.1,5.5,5.2,4.8,4.1,3.6,3.8,5.8,5.9,5.8,5.3,5.4,4.3,3.8,4.2,4,3.7
"Koochiching County, MN",Minnesota,47.9209,-94.2132,52,6,5.3,5.6,6,6.5,6.3,6.1,6.6,7,7.7,9.4,8.7,8.4,8,8.3,8.5,8.1,8.5,7,6.1
"Kootenai County, ID",Idaho,47.6726,-116.7472,171,865,6.4,7.1,7.2,6.8,5.9,4.5,3.8,3.4,5.8,10.1,10.9,10.2,8.8,7.3,5.9,5.1,4.7,3.9,3.4
"Kosciusko County, IN",Indiana,41.0743,-85.8923,920,662,2.5,4.2,4.7,4.4,4.1,4.3,4.9,4.4,6.5,12.3,11,8.9,7.7,6.6,4.9,4.1,3.8,2.7,2.7
"Kossuth County, IA",Iowa,43.0749,-94.0892,42,7,2.5,2.9,3.6,4.5,4.3,4,3.3,3.6,4,5.9,5.1,4.4,3.9,3.6,3.2,2.9,2.6,2.4,2
"La Crosse County, WI",Wisconsin,43.9075,-90.9165,647,372,3.3,3.8,4.4,4.6,4.1,4,3.8,3.9,3.9,6.7,6.6,6,5.4,5.3,4.3,3.9,3.6,2.9,2.5
"La Paz County, AZ",Arizona,33.9921,-114.4046,312,88,6.3,6.7,6.9,7.1,6.7,6.8,5.8,5.1,7.7,9.9,10.2,9.9,8.6,8.2,7.6,7.4,6,5.4,6.1
"La Plata County, CO",Colorado,37.0749,-107.5933,164,3,2.9,3.2,3.9,4.4,4,3.8,3.4,2.8,3.6,5.4,7.1,7,6.6,5.7,4.2,3.4,2.9,2.5,2.9
"La Salle County, TX",Texas,28.4364,-99.2367,4284,802,7,6.8,8.4,7.7,6.6,5.6,5,4.8,5.3,9.3,8.9,6.7,4.5,3.8,3.1,4.2,5.2,3.7,2.6
"Labette County, KS",Kansas,37.23,-95.1836,73,126,4.8,5.4,6,6.6,6.8,6.4,5.3,4.9,5.3,8.6,9.5,9.1,8,7.2,5.8,5.7,5.4,4.5,4
"Lac qui Parle County, MN",Minnesota,45.0127,-96.1889,1417,521,3.5,4.1,3.7,4.4,4.4,3.9,3.8,4.1,4.8,6.1,6.7,6,5,5.6,4.8,4.1,4.3,3.5,3.8
"Lackawanna County, PA",Pennsylvania,41.4846,-75.666,2087,322,4.5,5.5,6.1,5.9,6,5.3,4.9,4.8,5.8,8.2,9,8.8,8.8,8.3,6.6,5.8,5.7,5.1,4.5
"Laclede County, MO",Missouri,37.5486,-92.5961,28,1,3.8,5.7,5.8,8.3,7.4,5.4,4.7,5.6,7.6,12.5,12.4,11.3,9.2,9.6,8.1,6.3,5.5,4.9,3.9
"Lafayette County, AR",Arkansas,33.3572,-93.4358,246,80,6,5.2,5.1,6,7.2,7.4,7,7.5,7.1,9.5,9.9,9.7,9.5,9.6,7.8,7.6,5.9,5.1,5.2
"Lafayette County, FL",Florida,30.0511,-83.1768,1237,538,4.1,5.4,5,4.2,3.4,3,2.8,3,4.7,7.5,7.3,6.2,5.7,5.2,5.1,4.6,4.3,3.7,3.2
"Lafayette County, MO",Missouri,38.9877,-93.5683,2373,512,3.4,4.2,5.1,5.3,5.8,5.5,4.8,5.2,6.1,9.8,9.8,9.1,7.1,6.4,6,4.8,4.3,3.7,3.3
"Lafayette County, MS",Mississippi,34.5034,-89.5025,436,48,4.3,3.8,4.9,5.6,5.2,5.1,4.6,4.7,5.2,8,9.3,8.6,7.7,7.2,6.4,5.5,4.9,4.3,3.9
"Lafayette County, WI",Wisconsin,42.5801,-90.0235,233,151,3,4,5.2,5.1,4.4,4.1,4.1,4.1,4.2,7.2,7.2,6.4,5.6,5.4,4.2,3.7,3.2,2.5,2.2
"LaGrange County, IN",Indiana,41.648,-85.4179,3260,594,2.4,4.8,4.8,4.5,4.3,4.9,5.2,4.9,8.6,17.4,12.1,9,7.1,5.9,4.5,3.7,3.5,2.6,2.5
"Lake County, CA",California,38.8356,-122.723,984,76,7.3,7.1,8.3,9.1,9,7.9,7.7,8.5,10.7,15,15.1,14.5,12.8,10.9,8.9,7.6,6.7,5.7,5.1
"Lake County, CO",Colorado,39.2467,-106.2935,5343,965,3.4,4,5.8,6.1,5.6,4.9,4.2,3.6,4.6,8.6,11,10.1,8.6,7.2,4.6,3.9,2.8,2.2,2.5
"Lake County, FL",Florida,29.1635,-81.5349,1504,248,3.6,4.6,5.9,5.3,4.7,3.8,3.4,4.2,6.6,11.1,11.8,10.6,8.8,7.4,6.4,5.5,4.8,4.1,3.4
"Lake County, IL",Illinois,42.379,-88.0811,284607,2112,3.4,4.2,5.3,5.8,5.3,4.6,4.2,4.8,6.4,9.9,9.8,8.8,8.1,7.9,6.4,5.4,5.2,4.4,4.2
"Lake County, IN",Indiana,41.443,-87.4702,17259,530,3.9,4.9,6.5,6.1,6.4,6.2,5.8,5.2,6.2,10.6,10.8,9.6,9.1,9.1,7.9,6.8,6.3,5.1,5
"Lake County, MI",Michigan,44.0386,-85.6827,325,128,5.8,7.8,8.6,10.1,10.7,10.4,10.8,10.5,11.2,16.7,16.2,13.7,13.1,13.3,11.2,8.6,7.5,8.2,6.9
"Lake County, MN",Minnesota,47.294,-91.2779,1769,89,4.3,5.2,4.9,4.7,4.8,4.3,4.1,4.5,5.3,9.1,8.4,6.9,6,6.2,4.6,4.8,6.4,3.9,3.1
"Lake County, MT",Montana,47.5287,-114.1005,2083,668,5.7,7.2,6.6,6.2,6.3,5.8,4.9,5.5,7.6,9.2,9,9.1,7.7,6.5,5.6,5,4.7,4.4,4.2
"Lake County, OH",Ohio,41.6581,-81.4323,18172,1097,2.4,3.3,4.6,5.2,4.9,4.6,4.3,4.8,5.3,8,7.9,6.8,6,6.2,5.5,4.5,5,5.2,4.7
"Lake County, OR",Oregon,43.1264,-121.0495,72,18,8.3,9.4,8.9,9.7,9.8,8.5,7.5,7.3,8.7,12.7,13.5,13.1,13,11.4,9.6,7.7,6.4,5.7,5.6
"Lake County, SD",South Dakota,44.0009,-97.3598,70,27,2.4,2.9,3.2,3.8,3.7,3.8,3.1,2.9,3.2,6.4,5.7,5,4.3,3.9,3.6,3.6,3.4,3.9,3.5
"Lake County, TN",Tennessee,36.3862,-89.4674,4325,820,6.1,6.5,6.7,7.2,6.7,8.2,6.9,5.9,7.7,11.1,11.1,12,10.4,10.1,9.2,8.5,7.8,5.6,5.2
"Lake of the Woods County, MN",Minnesota,48.7119,-94.5924,1004,91,4.1,4.5,4.6,4.6,4.8,4.4,4.6,5.1,6,7.6,6.5,6.2,6.1,5.7,4.8,4.4,4.8,4.7,4.1
"Lamar County, AL",Alabama,33.7589,-88.1144,1877,123,6.9,8,8.4,8.8,8.2,5.6,5.2,6.2,8,16,13.2,9.7,7.5,7,7,6.3,5.7,4.2,3.9
"Lamar County, GA",Georgia,33.0508,-84.1527,6908,413,4.5,4.8,6.3,5.3,5.6,6.1,5.6,5,7.4,13.5,14.2,13.7,12.1,11.3,9.5,7.7,6.5,5.7,4.5
"Lamar County, MS",Mississippi,31.3114,-89.374,6016,962,4,3.5,4.4,4.2,4.3,5.3,4.1,4.2,4.7,6.7,7.2,7.2,6.5,5.9,5.1,4.8,4.6,3.8,3.6
"Lamar County, TX",Texas,33.6689,-95.5462,25961,271,4.9,6.2,6.9,7.2,6.4,6.2,5.4,4.6,5.3,7.6,9.3,9.8,9.2,8.1,6.1,4.8,4.6,4.2,3.8
"Lamb County, TX",Texas,34.012,-102.4147,682,287,4.9,5.3,5.5,5.8,5.7,4.9,4.6,4,4.4,7.1,7.6,7.6,7.9,6.8,5.8,8.9,6.5,5.2,4.5
"Lamoille County, VT",Vermont,44.6366,-72.6786,1495,494,3.2,3.6,4.2,4.8,4.1,3.9,4.1,4.8,5.5,7.6,7.6,7,6.4,5.7,5.1,4.6,4.2,4,3.6
"LaMoure County, ND",North Dakota,46.6091,-98.3375,131,60,2.8,3.1,3.5,3.6,3.4,3.3,3.2,3.2,3.3,4.2,3.5,3,2.5,2.3,2.4,2.5,2.4,1.9,1.9
"Lampasas County, TX",Texas,31.0755,-97.9727,1097,206,3.8,4.3,5.2,5.5,4.5,4.3,4,3.7,4.1,5.8,7.1,7.6,7.1,7.2,5.6,4.4,4.2,3.7,3.6
"Lancaster County, NE",Nebraska,40.6818,-96.5039,892,661,2.4,2.7,3.2,3.6,3.5,3.5,2.8,2.8,3.1,4.3,4.2,4,3.6,3.5,3,2.7,2.8,2.7,2.6
"Lancaster County, PA",Pennsylvania,40.2141,-76.1605,511,126,2.8,3.4,4,4.1,3.9,3.7,3.5,3.4,4.3,7.2,7.5,6.9,6.5,6,4.6,4.1,4.1,3.8,3.4
"Lancaster County, SC",South Carolina,34.7247,-80.7802,25247,538,3.8,5.5,6.4,9.2,8.9,8.4,9,9.6,11.5,17.4,14.7,13.4,11.3,9.3,7.2,6.3,5.3,4.7,3.9
"Lancaster County, VA",Virginia,37.6621,-76.4205,405,103,5.8,6.2,6.4,5.6,5.8,5.7,4.5,4.4,5.7,9.3,9.8,9.3,8,7.5,7.7,6.6,5.7,5.5,4.6
"Lander County, NV",Nevada,39.4978,-117.0741,147,50,5.4,6.8,6.2,5.1,4.1,3.6,3.9,3.2,4.4,5.8,9.6,8.8,7.4,7.3,6.6,6.6,6.2,4.6,3.7
"Lane County, KS",Kansas,38.4811,-100.4664,925,408,2.8,3.5,4,4,4.3,3.5,3.4,3.6,3.7,3.3,4.2,4.6,4.6,3.5,3.3,3.3,3.1,3.4,2.9
"Lane County, OR",Oregon,44.0563,-123.1173,267568,1476,5.4,6.8,7.1,8,7.3,6.2,5.4,5.2,6.8,12.3,11,9.7,8.9,8,6.9,5.8,5.1,4.5,4.3
"Langlade County, WI",Wisconsin,45.1415,-89.1556,7708,478,4.8,6.2,6.8,7.5,6.6,5.9,6,6.2,6.1,10.1,11,10.1,9.3,9.1,7.5,6.1,5.2,4.2,3.9
"Lanier County, GA",Georgia,31.041,-83.0748,2810,406,5,4.2,4.3,3.5,3.6,4,3.8,3.7,5.8,9.1,10.5,10.5,9.4,8.6,8,6.7,5.8,5.1,4.2
"Lapeer County, MI",Michigan,42.9208,-83.0435,2848,804,3.9,6.1,7.5,8.2,7.8,7.5,7.7,8,9.5,17.4,16.3,13.2,11.6,11.4,9.6,7.2,6.4,5.4,5.1
"LaPorte County, IN",Indiana,41.7563,-86.8181,298,327,3.6,4.9,6.9,6.8,6.2,6.1,5.8,5.1,6.2,11.9,12,10.4,9.8,9.3,7.6,6.3,5.9,4.5,4.4
"Laramie County, WY",Wyoming,41.1405,-104.7927,78728,862,3.8,4.1,4.1,4.4,4.4,4.1,3.9,3.6,3.9,6.5,6.7,6.2,5.8,4.8,4.3,4,4.1,3.7,3.7
"Larimer County, CO",Colorado,40.8071,-105.5864,329,13,2.5,3.2,4.6,5,4.6,4.4,3.9,3.4,4.2,6.2,7.6,7.2,6.7,5.8,4.3,3.3,2.8,2.4,2.7
"Larue County, KY",Kentucky,37.5668,-85.7353,3433,589,4.4,4.9,5.4,5.1,5,6.3,5.6,5.1,6.5,11.8,11.3,10,8.6,8.2,6.6,5.1,4.7,4.8,4.4
"Las Animas County, CO",Colorado,37.1225,-104.7396,127,70,4.2,4.6,5,5.9,5.4,5,4.1,3.6,4.5,8.1,10.6,11,12,11.1,7.5,5.6,5,4.1,4.5
"LaSalle County, IL",Illinois,41.1242,-88.8295,17050,732,5,5.7,7,7.7,7.1,6.1,5.3,5.9,7.7,12.2,12,10.6,10,10.3,8.1,7,6.7,5.5,5.4
"Lassen County, CA",California,40.1419,-120.1399,1440,341,7.2,7.4,7.7,7.7,7.6,8,7.9,8.2,9.6,12.4,14.1,13.5,12.5,10.6,9.1,7.2,7,5.6,4.8
"Latah County, ID",Idaho,46.9282,-116.8896,189,487,4.3,4.4,4.7,4.7,3.9,3.5,3.1,2.8,4.2,6.8,6.6,6.3,5.8,4.9,4.1,3.5,3.2,2.7,2.4
"Latimer County, OK",Oklahoma,34.9508,-95.0814,500,208,4.7,4.9,7,6.6,5.8,5.6,5,5,4.3,10.7,10.1,9.9,8.5,8.9,7.4,8.1,8.7,7.5,6.3
"Lauderdale County, AL",Alabama,34.9652,-87.3735,717,85,5,6.5,8.6,7.3,6.4,5.1,4.2,4.3,5.7,10.7,10.1,9.1,7.7,7.1,7.2,6.9,6.4,4.6,4.2
"Lauderdale County, MS",Mississippi,32.5104,-88.5264,827,111,5.6,5.5,6.5,6.9,6.6,7,6.2,6.3,6.7,9.5,10.7,10.3,9.1,8.4,7.5,6.6,5.9,5.4,5
"Lauderdale County, TN",Tennessee,35.8796,-89.405,2587,223,5.1,7.8,8.2,10.7,9.8,8.7,8,6.6,12.4,18.8,14.2,12.4,10.9,11.7,9.8,8.8,7.7,5.9,6.1
"Laurel County, KY",Kentucky,37.1209,-84.0804,37424,295,4.2,5,5.9,6.6,5.6,5.6,5.8,5.3,6.6,10.2,11.4,11.5,10.2,9.7,7.6,6.2,6.2,5.9,5.1
"Laurens County, GA",Georgia,32.3835,-82.9917,287,105,4.6,4.5,5.3,6,5.5,5.5,5.3,5,7.1,11.2,13.2,13.8,12.3,10.8,9.2,7.6,6.6,5.9,4.8
"Laurens County, SC",South Carolina,34.4912,-82.2957,31,15,3.4,6.5,7.5,7.7,7.1,6.7,6.9,7.1,7.4,11.7,12.3,11.6,10.3,8.6,7.1,6.5,5.2,4.4,3.8
"Lavaca County, TX",Texas,29.4428,-96.9436,2616,369,3.1,3.3,4.2,4.2,3.6,3.6,3.6,3.1,3.4,5.7,6.9,6,4.8,4.7,3.9,3.8,4.2,3.6,3.2
"Lawrence County, AL",Alabama,34.6718,-87.4063,1051,151,5,6,6.8,6.7,6.4,5.6,4.8,4.1,6.5,13.6,12.6,10.9,9,8.3,8.2,7.7,6.9,4.9,4.2
"Lawrence County, AR",Arkansas,36.0852,-90.9462,6568,119,5.4,6.7,7.1,8.6,8,7.5,6.8,6.9,7.1,9.2,9.5,9.9,9.1,8.9,7.2,6,4.3,3.8,4
"Lawrence County, IL",Illinois,38.7197,-87.8726,3160,889,5.3,5.4,5.3,6,5.8,5.2,4.8,4.8,7.4,10,10.7,10.6,10.2,10.2,7.8,7.1,7.3,6,5.5
"Lawrence County, IN",Indiana,38.9172,-86.5557,893,164,4.1,6.9,7.6,7.1,7.1,7.8,7,6.5,8.3,13.2,12.7,11.6,11,10.1,8.1,6.6,5.7,4.4,3.9
"Lawrence County, KY",Kentucky,38.1079,-82.6132,4158,415,6.9,8.2,7.9,8.8,8,8,8.3,7.8,8.5,11.8,13.6,11.7,10.6,11.2,9.5,9.3,10.6,8.9,7
"Lawrence County, MO",Missouri,36.9674,-93.7183,8335,459,3.4,4.4,4.9,4.9,4.9,4.6,3.9,4,4.8,8.3,9.3,8.3,6.5,6.6,5.9,4.9,4.4,3.6,3.3
"Lawrence County, MS",Mississippi,31.6048,-90.0023,203,52,7.6,7.5,7.1,6.7,6.8,8.1,7.4,7.5,7.7,11.2,11.9,11.6,10.3,9.2,8.3,7.2,7.1,6.5,5.8
"Lawrence County, OH",Ohio,38.4375,-82.3818,550,892,7.8,6.3,6.7,6.8,6.6,6.2,5.3,5.2,5.5,8.3,10.3,9.5,8.5,8.8,6.7,5.9,6.5,5.9,5.5
"Lawrence County, PA",Pennsylvania,41.0955,-80.4953,927,140,4.9,5.6,6.3,6.2,6.2,5.9,5.4,5.2,6.2,9.3,9.2,8.4,7.9,7.5,6.2,6.3,6.7,6.1,5.2
"Lawrence County, SD",South Dakota,44.5458,-103.72,38,10,2.8,3.2,2.8,3.3,3.5,3.6,2.9,2.5,2.9,4.4,4.7,4.8,4.5,4,3.5,3.3,3.3,3.3,3
"Lawrence County, TN",Tennessee,35.3218,-87.3013,480,160,9.2,9.2,8.6,9.3,8.6,10.1,11.3,8.1,9.8,15.4,12.3,10.4,9.5,9.9,8.1,6.6,5.8,4.4,4.1
"Le Flore County, OK",Oklahoma,34.9699,-94.7205,1062,208,4.2,5.2,6,6.5,5.6,5.1,5.1,5.6,5.2,9.8,9.4,8.9,8.6,8.9,6.9,6.9,6.9,5.8,4.9
"Le Sueur County, MN",Minnesota,44.2236,-93.5747,1867,423,3.9,5,5.9,6.4,5.8,5.4,5.4,6.2,7.4,10.6,8.8,7.6,6.5,6.1,5.4,4.8,4.9,4.7,4.2
"Lea County, NM",New Mexico,32.4465,-103.2009,2856,289,5.2,4.3,5.4,5.2,4.7,4.1,3.1,2.5,2.8,7.9,7.9,5.6,4.7,4.5,4.4,6.2,9.2,6.6,4.2
"Leake County, MS",Mississippi,32.6749,-89.4529,534,59,6.2,5.8,6.2,5.8,6.6,7.2,6.7,6.3,6.7,9.2,9.7,9.8,9.2,8.5,7.1,6.2,6,5.6,5.1
"Leavenworth County, KS",Kansas,39.1084,-95.0829,5384,568,4,5.1,5.9,6.1,6.4,6.1,5.6,5.4,5.8,8,7.6,7.3,6.4,6,5,4.5,4.3,3.9,3.6
"Lebanon County, PA",Pennsylvania,40.3412,-76.4228,77973,2387,3.1,3.6,4.2,4.3,4,3.6,3.4,3.5,4.2,6.7,7.5,6.9,6.7,6.2,5,4.5,4.5,4.1,3.8
"Lee County, AL",Alabama,32.6049,-85.5948,199,67,4,4.1,4.6,4.7,4.5,3.7,3.4,3.6,5.2,9.4,9,8.1,6.8,5.9,5.6,5.3,5.2,3.9,3.6
"Lee County, AR",Arkansas,34.7737,-90.7674,3301,381,7.5,9.3,9.2,11.7,11.3,10.5,9.2,9.4,8.5,9.2,8.6,9.6,9.5,9.3,7.6,6.7,4.7,4.8,4.9
"Lee County, FL",Florida,26.7123,-81.8684,4587,650,3.2,3.9,5,4.7,4.2,3.2,2.9,4.8,8.4,12.3,12.5,10.9,8.8,7.3,6,5.2,4.6,4,3.4
